Inference for Bugs model at "model_0.bug", fit using jags,
 3 chains, each with 2e+05 iterations (first 1e+05 discarded), n.thin = 100
 n.sims = 3000 iterations saved
             mu.vect sd.vect     2.5%      25%      50%      75%
L0_mean       58.233   1.903   54.356   57.042   58.215   59.489
L_pred[100]  104.362   1.154  102.117  103.613  104.370  105.123
L_pred[101]  104.821   1.161  102.558  104.064  104.826  105.578
L_pred[102]  105.280   1.167  102.999  104.513  105.286  106.041
L_pred[103]  105.740   1.174  103.474  104.978  105.743  106.511
L_pred[104]  106.199   1.182  103.907  105.434  106.200  106.980
L_pred[105]  106.657   1.189  104.341  105.889  106.653  107.445
L_pred[106]  107.116   1.197  104.768  106.340  107.112  107.909
L_pred[107]  107.575   1.205  105.196  106.790  107.571  108.370
L_pred[108]  108.033   1.213  105.645  107.234  108.026  108.838
L_pred[109]  108.492   1.222  106.096  107.688  108.489  109.300
L_pred[110]  108.950   1.230  106.547  108.140  108.950  109.759
L_pred[111]  109.408   1.239  106.977  108.594  109.412  110.219
L_pred[112]  109.866   1.249  107.408  109.047  109.873  110.687
L_pred[113]  110.324   1.258  107.842  109.500  110.334  111.153
L_pred[114]  110.782   1.268  108.272  109.953  110.790  111.621
L_pred[115]  111.240   1.277  108.713  110.408  111.254  112.080
L_pred[116]  111.697   1.287  109.147  110.860  111.712  112.547
L_pred[117]  112.155   1.298  109.568  111.314  112.171  113.019
L_pred[118]  112.612   1.308  109.990  111.763  112.629  113.481
L_pred[119]  113.069   1.319  110.447  112.210  113.096  113.949
L_pred[120]  113.526   1.330  110.892  112.671  113.553  114.410
L_pred[121]  113.983   1.341  111.304  113.116  114.010  114.869
L_pred[122]  114.440   1.352  111.742  113.562  114.470  115.329
L_pred[123]  114.896   1.364  112.170  114.014  114.925  115.792
L_pred[124]  115.353   1.375  112.604  114.465  115.382  116.259
L_pred[125]  115.809   1.387  113.033  114.912  115.839  116.721
L_pred[126]  116.266   1.399  113.455  115.363  116.293  117.181
L_pred[127]  116.722   1.411  113.897  115.804  116.748  117.648
L_pred[128]  117.178   1.424  114.327  116.250  117.200  118.114
L_pred[129]  117.634   1.436  114.748  116.698  117.654  118.577
L_pred[130]  118.089   1.449  115.181  117.143  118.113  119.044
L_pred[131]  118.545   1.462  115.613  117.589  118.571  119.516
L_pred[132]  119.001   1.475  116.049  118.038  119.022  119.984
L_pred[133]  119.456   1.488  116.484  118.478  119.474  120.454
L_pred[134]  119.911   1.501  116.918  118.923  119.935  120.919
L_pred[135]  120.366   1.515  117.356  119.371  120.396  121.384
L_pred[136]  120.821   1.528  117.785  119.817  120.843  121.848
L_pred[137]  121.276   1.542  118.202  120.259  121.293  122.312
L_pred[138]  121.731   1.556  118.620  120.704  121.748  122.774
L_pred[139]  122.186   1.570  119.042  121.148  122.201  123.235
L_pred[140]  122.640   1.584  119.460  121.588  122.661  123.698
L_pred[141]  123.095   1.598  119.876  122.036  123.119  124.158
L_pred[142]  123.549   1.613  120.299  122.476  123.574  124.629
L_pred[143]  124.003   1.628  120.729  122.916  124.026  125.093
L_pred[144]  124.457   1.642  121.160  123.354  124.479  125.562
L_pred[145]  124.911   1.657  121.598  123.802  124.935  126.027
L_pred[146]  125.365   1.672  122.025  124.247  125.392  126.488
L_pred[147]  125.818   1.687  122.449  124.693  125.839  126.955
L_pred[148]  126.272   1.703  122.890  125.136  126.299  127.422
L_pred[149]  126.725   1.718  123.299  125.579  126.755  127.890
L_pred[150]  127.178   1.734  123.708  126.017  127.214  128.357
L_pred[151]  127.632   1.749  124.132  126.455  127.662  128.825
L_pred[152]  128.085   1.765  124.546  126.899  128.112  129.295
L_pred[153]  128.538   1.781  124.964  127.345  128.564  129.759
L_pred[154]  128.990   1.797  125.380  127.789  129.015  130.222
L_pred[155]  129.443   1.813  125.785  128.230  129.463  130.688
L_pred[156]  129.896   1.829  126.209  128.676  129.915  131.154
L_pred[157]  130.348   1.846  126.631  129.119  130.362  131.618
L_pred[158]  130.800   1.862  127.037  129.554  130.811  132.080
L_pred[159]  131.252   1.879  127.439  129.999  131.260  132.545
L_pred[160]  131.704   1.895  127.869  130.442  131.708  133.016
L_pred[161]  132.156   1.912  128.302  130.883  132.153  133.487
L_pred[162]  132.608   1.929  128.735  131.326  132.602  133.956
L_pred[163]  133.060   1.946  129.162  131.770  133.054  134.412
L_pred[164]  133.511   1.963  129.593  132.216  133.509  134.884
L_pred[165]  133.963   1.980  130.015  132.656  133.958  135.342
L_pred[166]  134.414   1.998  130.417  133.098  134.406  135.809
L_pred[167]  134.865   2.015  130.819  133.539  134.854  136.278
gamma          3.039   1.022    2.167    2.396    2.705    3.279
k_mean         0.000   0.000    0.000    0.000    0.000    0.000
sigma         16.740   0.750   15.367   16.223   16.710   17.238
deviance    2133.437   3.133 2129.509 2131.121 2132.744 2134.941
               97.5%  Rhat n.eff
L0_mean       62.053 1.002  1000
L_hat[1,1]    62.053 1.002  1000
L_hat[2,1]    73.859 1.002  1300
L_hat[3,1]    85.823 1.001  2000
L_hat[4,1]    98.641 1.001  3000
L_hat[5,1]   111.835 1.001  3000
L_hat[6,1]   125.684 1.001  3000
L_hat[7,1]   139.201 1.001  3000
L_hat[1,2]    62.053 1.002  1000
L_hat[2,2]    73.859 1.002  1300
L_hat[3,2]    85.823 1.001  2000
L_hat[4,2]    98.641 1.001  3000
L_hat[5,2]   111.835 1.001  3000
L_hat[6,2]   125.684 1.001  3000
L_hat[7,2]   139.201 1.001  3000
L_hat[1,3]    62.053 1.002  1000
L_hat[2,3]    73.859 1.002  1300
L_hat[3,3]    85.823 1.001  2000
L_hat[4,3]    98.641 1.001  3000
L_hat[5,3]   111.835 1.001  3000
L_hat[6,3]   125.684 1.001  3000
L_hat[7,3]   139.201 1.001  3000
L_hat[1,4]    62.053 1.002  1000
L_hat[2,4]    73.859 1.002  1300
L_hat[3,4]    85.823 1.001  2000
L_hat[4,4]    98.641 1.001  3000
L_hat[5,4]   111.835 1.001  3000
L_hat[6,4]   125.684 1.001  3000
L_hat[7,4]   139.201 1.001  3000
L_hat[1,5]    62.053 1.002  1000
L_hat[2,5]    73.859 1.002  1300
L_hat[3,5]    85.823 1.001  2000
L_hat[4,5]    98.641 1.001  3000
L_hat[5,5]   111.835 1.001  3000
L_hat[6,5]   125.684 1.001  3000
L_hat[7,5]   139.201 1.001  3000
L_hat[1,6]    62.053 1.002  1000
L_hat[2,6]    73.859 1.002  1300
L_hat[3,6]    85.823 1.001  2000
L_hat[4,6]    98.641 1.001  3000
L_hat[5,6]   111.835 1.001  3000
L_hat[6,6]   125.684 1.001  3000
L_hat[7,6]   139.201 1.001  3000
L_hat[1,7]    62.053 1.002  1000
L_hat[2,7]    73.859 1.002  1300
L_hat[3,7]    85.823 1.001  2000
L_hat[4,7]    98.641 1.001  3000
L_hat[5,7]   111.835 1.001  3000
L_hat[6,7]   125.684 1.001  3000
L_hat[7,7]   139.201 1.001  3000
L_hat[1,8]    62.053 1.002  1000
L_hat[2,8]    73.859 1.002  1300
L_hat[3,8]    85.823 1.001  2000
L_hat[4,8]    98.641 1.001  3000
L_hat[5,8]   111.835 1.001  3000
L_hat[6,8]   125.684 1.001  3000
L_hat[7,8]   139.201 1.001  3000
L_hat[1,9]    62.053 1.002  1000
L_hat[2,9]    73.859 1.002  1300
L_hat[3,9]    85.823 1.001  2000
L_hat[4,9]    98.641 1.001  3000
L_hat[5,9]   111.835 1.001  3000
L_hat[6,9]   125.684 1.001  3000
L_hat[7,9]   139.201 1.001  3000
L_hat[1,10]   62.053 1.002  1000
L_hat[2,10]   73.859 1.002  1300
L_hat[3,10]   85.823 1.001  2000
L_hat[4,10]   98.641 1.001  3000
L_hat[5,10]  111.835 1.001  3000
L_hat[6,10]  125.684 1.001  3000
L_hat[7,10]  139.201 1.001  3000
L_hat[1,11]   62.053 1.002  1000
L_hat[2,11]   73.859 1.002  1300
L_hat[3,11]   85.823 1.001  2000
L_hat[4,11]   98.641 1.001  3000
L_hat[5,11]  111.835 1.001  3000
L_hat[6,11]  125.684 1.001  3000
L_hat[7,11]  139.201 1.001  3000
L_hat[1,12]   62.053 1.002  1000
L_hat[2,12]   73.859 1.002  1300
L_hat[3,12]   85.823 1.001  2000
L_hat[4,12]   98.641 1.001  3000
L_hat[5,12]  111.835 1.001  3000
L_hat[6,12]  125.684 1.001  3000
L_hat[7,12]  139.201 1.001  3000
L_hat[1,13]   62.053 1.002  1000
L_hat[2,13]   73.859 1.002  1300
L_hat[3,13]   85.823 1.001  2000
L_hat[4,13]   98.641 1.001  3000
L_hat[5,13]  111.835 1.001  3000
L_hat[6,13]  125.684 1.001  3000
L_hat[7,13]  139.201 1.001  3000
L_hat[1,14]   62.053 1.002  1000
L_hat[2,14]   73.859 1.002  1300
L_hat[3,14]   85.823 1.001  2000
L_hat[4,14]   98.641 1.001  3000
L_hat[5,14]  111.835 1.001  3000
L_hat[6,14]  125.684 1.001  3000
L_hat[7,14]  139.201 1.001  3000
L_hat[1,15]   62.053 1.002  1000
L_hat[2,15]   73.859 1.002  1300
L_hat[3,15]   85.823 1.001  2000
L_hat[4,15]   98.641 1.001  3000
L_hat[5,15]  111.835 1.001  3000
L_hat[6,15]  125.684 1.001  3000
L_hat[7,15]  139.201 1.001  3000
L_hat[1,16]   62.053 1.002  1000
L_hat[2,16]   73.859 1.002  1300
L_hat[3,16]   85.823 1.001  2000
L_hat[4,16]   98.641 1.001  3000
L_hat[5,16]  111.835 1.001  3000
L_hat[6,16]  125.684 1.001  3000
L_hat[7,16]  139.201 1.001  3000
L_hat[1,17]   62.053 1.002  1000
L_hat[2,17]   73.859 1.002  1300
L_hat[3,17]   85.823 1.001  2000
L_hat[4,17]   98.641 1.001  3000
L_hat[5,17]  111.835 1.001  3000
L_hat[6,17]  125.684 1.001  3000
L_hat[7,17]  139.201 1.001  3000
L_hat[1,18]   62.053 1.002  1000
L_hat[2,18]   73.859 1.002  1300
L_hat[3,18]   85.823 1.001  2000
L_hat[4,18]   98.641 1.001  3000
L_hat[5,18]  111.835 1.001  3000
L_hat[6,18]  125.684 1.001  3000
L_hat[7,18]  139.201 1.001  3000
L_hat[1,19]   62.053 1.002  1000
L_hat[2,19]   73.859 1.002  1300
L_hat[3,19]   85.823 1.001  2000
L_hat[4,19]   98.641 1.001  3000
L_hat[5,19]  111.835 1.001  3000
L_hat[6,19]  125.684 1.001  3000
L_hat[7,19]  139.201 1.001  3000
L_hat[1,20]   62.053 1.002  1000
L_hat[2,20]   73.859 1.002  1300
L_hat[3,20]   85.823 1.001  2000
L_hat[4,20]   98.641 1.001  3000
L_hat[5,20]  111.835 1.001  3000
L_hat[6,20]  125.684 1.001  3000
L_hat[7,20]  139.201 1.001  3000
L_hat[1,21]   62.053 1.002  1000
L_hat[2,21]   73.859 1.002  1300
L_hat[3,21]   85.823 1.001  2000
L_hat[4,21]   98.641 1.001  3000
L_hat[5,21]  111.835 1.001  3000
L_hat[6,21]  125.684 1.001  3000
L_hat[7,21]  139.201 1.001  3000
L_hat[1,22]   62.053 1.002  1000
L_hat[2,22]   73.859 1.002  1300
L_hat[3,22]   85.823 1.001  2000
L_hat[4,22]   98.641 1.001  3000
L_hat[5,22]  111.835 1.001  3000
L_hat[6,22]  125.684 1.001  3000
L_hat[7,22]  139.201 1.001  3000
L_hat[1,23]   62.053 1.002  1000
L_hat[2,23]   73.859 1.002  1300
L_hat[3,23]   85.823 1.001  2000
L_hat[4,23]   98.641 1.001  3000
L_hat[5,23]  111.835 1.001  3000
L_hat[6,23]  125.684 1.001  3000
L_hat[7,23]  139.201 1.001  3000
L_hat[1,24]   62.053 1.002  1000
L_hat[2,24]   73.859 1.002  1300
L_hat[3,24]   85.823 1.001  2000
L_hat[4,24]   98.641 1.001  3000
L_hat[5,24]  111.835 1.001  3000
L_hat[6,24]  125.684 1.001  3000
L_hat[7,24]  139.201 1.001  3000
L_hat[1,25]   62.053 1.002  1000
L_hat[2,25]   73.859 1.002  1300
L_hat[3,25]   85.823 1.001  2000
L_hat[4,25]   98.641 1.001  3000
L_hat[5,25]  111.835 1.001  3000
L_hat[6,25]  125.684 1.001  3000
L_hat[7,25]  139.201 1.001  3000
L_hat[1,26]   62.053 1.002  1000
L_hat[2,26]   73.859 1.002  1300
L_hat[3,26]   85.823 1.001  2000
L_hat[4,26]   98.641 1.001  3000
L_hat[5,26]  111.835 1.001  3000
L_hat[6,26]  125.684 1.001  3000
L_hat[7,26]  139.201 1.001  3000
L_hat[1,27]   62.053 1.002  1000
L_hat[2,27]   73.859 1.002  1300
L_hat[3,27]   85.823 1.001  2000
L_hat[4,27]   98.641 1.001  3000
L_hat[5,27]  111.835 1.001  3000
L_hat[6,27]  125.684 1.001  3000
L_hat[7,27]  139.201 1.001  3000
L_hat[1,28]   62.053 1.002  1000
L_hat[2,28]   73.859 1.002  1300
L_hat[3,28]   85.823 1.001  2000
L_hat[4,28]   98.641 1.001  3000
L_hat[5,28]  111.835 1.001  3000
L_hat[6,28]  125.684 1.001  3000
L_hat[7,28]  139.201 1.001  3000
L_hat[1,29]   62.053 1.002  1000
L_hat[2,29]   73.859 1.002  1300
L_hat[3,29]   85.823 1.001  2000
L_hat[4,29]   98.641 1.001  3000
L_hat[5,29]  111.835 1.001  3000
L_hat[6,29]  125.684 1.001  3000
L_hat[7,29]  139.201 1.001  3000
L_hat[1,30]   62.053 1.002  1000
L_hat[2,30]   73.859 1.002  1300
L_hat[3,30]   85.823 1.001  2000
L_hat[4,30]   98.641 1.001  3000
L_hat[5,30]  111.835 1.001  3000
L_hat[6,30]  125.684 1.001  3000
L_hat[7,30]  139.201 1.001  3000
L_hat[1,31]   62.053 1.002  1000
L_hat[2,31]   73.859 1.002  1300
L_hat[3,31]   85.823 1.001  2000
L_hat[4,31]   98.641 1.001  3000
L_hat[5,31]  111.835 1.001  3000
L_hat[6,31]  125.684 1.001  3000
L_hat[7,31]  139.201 1.001  3000
L_hat[1,32]   62.053 1.002  1000
L_hat[2,32]   73.859 1.002  1300
L_hat[3,32]   85.823 1.001  2000
L_hat[4,32]   98.641 1.001  3000
L_hat[5,32]  111.835 1.001  3000
L_hat[6,32]  125.684 1.001  3000
L_hat[7,32]  139.201 1.001  3000
L_hat[1,33]   62.053 1.002  1000
L_hat[2,33]   73.859 1.002  1300
L_hat[3,33]   85.823 1.001  2000
L_hat[4,33]   98.641 1.001  3000
L_hat[5,33]  111.835 1.001  3000
L_hat[6,33]  125.684 1.001  3000
L_hat[7,33]  139.201 1.001  3000
L_hat[1,34]   62.053 1.002  1000
L_hat[2,34]   73.859 1.002  1300
L_hat[3,34]   85.823 1.001  2000
L_hat[4,34]   98.641 1.001  3000
L_hat[5,34]  111.835 1.001  3000
L_hat[6,34]  125.684 1.001  3000
L_hat[7,34]  139.201 1.001  3000
L_hat[1,35]   62.053 1.002  1000
L_hat[2,35]   73.859 1.002  1300
L_hat[3,35]   85.823 1.001  2000
L_hat[4,35]   98.641 1.001  3000
L_hat[5,35]  111.835 1.001  3000
L_hat[6,35]  125.684 1.001  3000
L_hat[7,35]  139.201 1.001  3000
L_hat[1,36]   62.053 1.002  1000
L_hat[2,36]   73.859 1.002  1300
L_hat[3,36]   85.823 1.001  2000
L_hat[4,36]   98.641 1.001  3000
L_hat[5,36]  111.835 1.001  3000
L_hat[6,36]  125.684 1.001  3000
L_hat[7,36]  139.201 1.001  3000
L_hat[1,37]   62.053 1.002  1000
L_hat[2,37]   73.859 1.002  1300
L_hat[3,37]   85.823 1.001  2000
L_hat[4,37]   98.641 1.001  3000
L_hat[5,37]  111.835 1.001  3000
L_hat[6,37]  125.684 1.001  3000
L_hat[7,37]  139.201 1.001  3000
L_hat[1,38]   62.053 1.002  1000
L_hat[2,38]   73.859 1.002  1300
L_hat[3,38]   85.823 1.001  2000
L_hat[4,38]   98.641 1.001  3000
L_hat[5,38]  111.835 1.001  3000
L_hat[6,38]  125.684 1.001  3000
L_hat[7,38]  139.201 1.001  3000
L_hat[1,39]   62.053 1.002  1000
L_hat[2,39]   73.859 1.002  1300
L_hat[3,39]   85.823 1.001  2000
L_hat[4,39]   98.641 1.001  3000
L_hat[5,39]  111.835 1.001  3000
L_hat[6,39]  125.684 1.001  3000
L_hat[7,39]  139.201 1.001  3000
L_hat[1,40]   62.053 1.002  1000
L_hat[2,40]   73.859 1.002  1300
L_hat[3,40]   85.823 1.001  2000
L_hat[4,40]   98.641 1.001  3000
L_hat[5,40]  111.835 1.001  3000
L_hat[6,40]  125.684 1.001  3000
L_hat[7,40]  139.201 1.001  3000
L_hat[1,41]   62.053 1.002  1000
L_hat[2,41]   73.859 1.002  1300
L_hat[3,41]   85.823 1.001  2000
L_hat[4,41]   98.641 1.001  3000
L_hat[5,41]  111.835 1.001  3000
L_hat[6,41]  125.684 1.001  3000
L_hat[7,41]  139.201 1.001  3000
L_pred[1]     62.053 1.002  1000
L_pred[2]     62.493 1.002  1000
L_pred[3]     62.929 1.002  1000
L_pred[4]     63.348 1.002  1100
L_pred[5]     63.766 1.002  1100
L_pred[6]     64.213 1.002  1100
L_pred[7]     64.644 1.002  1100
L_pred[8]     65.085 1.002  1100
L_pred[9]     65.515 1.002  1100
L_pred[10]    65.959 1.002  1100
L_pred[11]    66.395 1.002  1100
L_pred[12]    66.836 1.002  1100
L_pred[13]    67.276 1.002  1100
L_pred[14]    67.724 1.002  1100
L_pred[15]    68.168 1.002  1200
L_pred[16]    68.597 1.002  1200
L_pred[17]    69.041 1.002  1200
L_pred[18]    69.487 1.002  1200
L_pred[19]    69.923 1.002  1200
L_pred[20]    70.359 1.002  1200
L_pred[21]    70.795 1.002  1200
L_pred[22]    71.235 1.002  1200
L_pred[23]    71.676 1.002  1200
L_pred[24]    72.115 1.002  1300
L_pred[25]    72.540 1.002  1300
L_pred[26]    72.982 1.002  1300
L_pred[27]    73.414 1.002  1300
L_pred[28]    73.859 1.002  1300
L_pred[29]    74.299 1.002  1300
L_pred[30]    74.743 1.002  1300
L_pred[31]    75.182 1.002  1400
L_pred[32]    75.628 1.002  1400
L_pred[33]    76.062 1.002  1400
L_pred[34]    76.510 1.002  1400
L_pred[35]    76.958 1.002  1400
L_pred[36]    77.380 1.002  1500
L_pred[37]    77.802 1.002  1500
L_pred[38]    78.241 1.002  1500
L_pred[39]    78.680 1.002  1500
L_pred[40]    79.118 1.002  1500
L_pred[41]    79.555 1.002  1600
L_pred[42]    80.001 1.002  1600
L_pred[43]    80.450 1.002  1600
L_pred[44]    80.904 1.002  1600
L_pred[45]    81.364 1.002  1700
L_pred[46]    81.801 1.002  1700
L_pred[47]    82.255 1.002  1700
L_pred[48]    82.692 1.002  1800
L_pred[49]    83.135 1.002  1800
L_pred[50]    83.584 1.002  1800
L_pred[51]    84.030 1.002  1900
L_pred[52]    84.473 1.002  1900
L_pred[53]    84.915 1.002  1900
L_pred[54]    85.364 1.002  2000
L_pred[55]    85.823 1.001  2000
L_pred[56]    86.276 1.001  2100
L_pred[57]    86.733 1.001  2100
L_pred[58]    87.199 1.001  2200
L_pred[59]    87.648 1.001  2200
L_pred[60]    88.095 1.001  2300
L_pred[61]    88.551 1.001  2300
L_pred[62]    89.006 1.001  2400
L_pred[63]    89.463 1.001  2500
L_pred[64]    89.923 1.001  2500
L_pred[65]    90.379 1.001  2600
L_pred[66]    90.859 1.001  2700
L_pred[67]    91.317 1.001  2800
L_pred[68]    91.763 1.001  2900
L_pred[69]    92.208 1.001  2900
L_pred[70]    92.667 1.001  3000
L_pred[71]    93.126 1.001  3000
L_pred[72]    93.589 1.001  3000
L_pred[73]    94.049 1.001  3000
L_pred[74]    94.512 1.001  3000
L_pred[75]    94.981 1.001  3000
L_pred[76]    95.438 1.001  3000
L_pred[77]    95.892 1.001  3000
L_pred[78]    96.354 1.001  3000
L_pred[79]    96.820 1.001  3000
L_pred[80]    97.277 1.001  3000
L_pred[81]    97.738 1.001  3000
L_pred[82]    98.188 1.001  3000
L_pred[83]    98.641 1.001  3000
L_pred[84]    99.104 1.001  3000
L_pred[85]    99.577 1.001  3000
L_pred[86]   100.058 1.001  3000
L_pred[87]   100.517 1.001  3000
L_pred[88]   100.994 1.001  3000
L_pred[89]   101.453 1.001  3000
L_pred[90]   101.917 1.001  3000
L_pred[91]   102.376 1.001  3000
L_pred[92]   102.848 1.001  3000
L_pred[93]   103.325 1.001  3000
L_pred[94]   103.794 1.001  3000
L_pred[95]   104.249 1.001  3000
L_pred[96]   104.718 1.001  3000
L_pred[97]   105.184 1.001  3000
L_pred[98]   105.656 1.001  3000
L_pred[99]   106.125 1.001  3000
L_pred[100]  106.594 1.001  3000
L_pred[101]  107.070 1.001  3000
L_pred[102]  107.560 1.001  3000
L_pred[103]  108.043 1.001  3000
L_pred[104]  108.525 1.001  3000
L_pred[105]  109.006 1.001  3000
L_pred[106]  109.482 1.001  3000
L_pred[107]  109.946 1.001  3000
L_pred[108]  110.411 1.001  3000
L_pred[109]  110.892 1.001  3000
L_pred[110]  111.355 1.001  3000
L_pred[111]  111.835 1.001  3000
L_pred[112]  112.302 1.001  3000
L_pred[113]  112.785 1.001  3000
L_pred[114]  113.265 1.001  3000
L_pred[115]  113.742 1.001  3000
L_pred[116]  114.218 1.001  3000
L_pred[117]  114.701 1.001  3000
L_pred[118]  115.169 1.001  3000
L_pred[119]  115.644 1.001  3000
L_pred[120]  116.128 1.001  3000
L_pred[121]  116.586 1.001  3000
L_pred[122]  117.055 1.001  3000
L_pred[123]  117.528 1.001  3000
L_pred[124]  117.992 1.001  3000
L_pred[125]  118.469 1.001  3000
L_pred[126]  118.950 1.001  3000
L_pred[127]  119.422 1.001  3000
L_pred[128]  119.906 1.001  3000
L_pred[129]  120.389 1.001  3000
L_pred[130]  120.861 1.001  3000
L_pred[131]  121.362 1.001  3000
L_pred[132]  121.844 1.001  3000
L_pred[133]  122.335 1.001  3000
L_pred[134]  122.803 1.001  3000
L_pred[135]  123.274 1.001  3000
L_pred[136]  123.745 1.001  3000
L_pred[137]  124.210 1.001  3000
L_pred[138]  124.701 1.001  3000
L_pred[139]  125.193 1.001  3000
L_pred[140]  125.684 1.001  3000
L_pred[141]  126.175 1.001  3000
L_pred[142]  126.659 1.001  3000
L_pred[143]  127.147 1.001  3000
L_pred[144]  127.636 1.001  3000
L_pred[145]  128.116 1.001  3000
L_pred[146]  128.615 1.001  3000
L_pred[147]  129.102 1.001  3000
L_pred[148]  129.592 1.001  3000
L_pred[149]  130.083 1.001  3000
L_pred[150]  130.572 1.001  3000
L_pred[151]  131.061 1.001  3000
L_pred[152]  131.536 1.001  3000
L_pred[153]  132.003 1.001  3000
L_pred[154]  132.493 1.001  3000
L_pred[155]  132.974 1.001  3000
L_pred[156]  133.454 1.001  3000
L_pred[157]  133.934 1.001  3000
L_pred[158]  134.419 1.001  3000
L_pred[159]  134.903 1.001  3000
L_pred[160]  135.371 1.001  3000
L_pred[161]  135.851 1.001  3000
L_pred[162]  136.330 1.001  3000
L_pred[163]  136.802 1.001  3000
L_pred[164]  137.271 1.001  3000
L_pred[165]  137.755 1.001  3000
L_pred[166]  138.228 1.001  3000
L_pred[167]  138.714 1.001  3000
gamma          6.050 1.008   580
k_mean         0.001 1.006   490
sigma         18.245 1.001  3000
deviance    2141.231 1.003   980

For each parameter, n.eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor (at convergence, Rhat=1).

DIC info (using the rule, pD = var(deviance)/2)
pD = 4.9 and DIC = 2138.3
DIC is an estimate of expected predictive error (lower deviance is better).
